target_id	length	eff_length	est_counts	tpm
Solyc03g118660.3.1	1672	1619.96	36	5.62076
Solyc05g009890.1.1	1362	1309.96	30	5.79242
Solyc02g030220.1.1	1017	964.958	0	0
Solyc02g069547.1.1	744	691.958	0	0
Solyc09g008940.3.1	1682	1629.96	64	9.93115
Solyc05g006323.1.1	1341	1288.96	2	0.392453
Solyc01g100590.3.1	1474	1421.96	208	36.9975
Solyc11g068810.2.1	709	656.958	470	180.949
Solyc10g047480.1.1	1443	1390.96	0	0
Solyc01g086970.3.1	585	532.958	32	15.1863
Solyc02g069730.3.1	1243	1190.96	6.11442	1.29854
Solyc09g055235.1.1	561	508.958	1	0.496952
Solyc07g025120.1.1	234	181.958	1	1.39003
Solyc09g097865.1.1	3472	3419.96	8	0.59165
Solyc06g073100.3.1	1203	1150.96	0	0
